transaction_id,transaction_date,unit_price,store_id,return_flag,quantity,product_id,payment_method,line_total,item_id,discount_pct,customer_id,channel,cashback_earned,amount
TXN000211,2023-06-09,413.64,STR016,0,2,PRD019,Mastercard,827.28,ITM0000243,0,CUST00020,In-Store,$2.54,174.61
TXN000212,2022-11-21,53.95,STR008,0,1,PRD002,Mastercard,46.4,ITM0000244,0.14,CUST00020,In-Store,$22.83,612.77
TXN000213,2022-06-02,29.35,STR003,0,1,PRD006,Mastercard,29.35,ITM0000246,0,CUST00020,In-Store,$9.54,468.85
TXN000214,2024-02-18,299.7,STR007,0,1,PRD007,Cash,299.7,ITM0000247,0,CUST00021,In-Store,$0,63.2
TXN000215,2023-06-13,254.67,STR022,0,2,PRD015,Cash,392.19,ITM0000248,0.23,CUST00021,Online,$0,24.46
TXN000216,2024-10-14,217.18,STR019,1,1,PRD015,Cash,217.18,ITM0000249,0,CUST00021,In-Store,$0,67.78
TXN000217,2023-03-07,38.19,STR005,0,1,PRD004,Cash,38.19,ITM0000250,0,CUST00021,In-Store,$0,138.71
TXN000218,2023-07-17,29.35,STR001,0,2,PRD006,Cash,58.7,ITM0000252,0,CUST00021,Online,$0,103.42
TXN000219,2024-05-26,216.45,STR006,0,1,PRD015,Debit,216.45,ITM0000253,0,CUST00022,In-Store,$0,107.34
TXN000220,2023-03-28,358.57,STR012,0,1,PRD007,Debit,358.57,ITM0000254,0,CUST00022,In-Store,$0,219.8
TXN000221,2023-01-10,162.88,STR011,0,1,PRD018,Debit,162.88,ITM0000255,0,CUST00022,Mobile App,$0,248.45
TXN000222,2024-09-28,60.45,STR012,0,1,PRD009,Visa,60.45,ITM0000256,0,CUST00023,Online,$0,381.32
TXN000224,2023-08-25,44.72,STR006,0,1,PRD011,Visa,44.72,ITM0000258,0,CUST00023,In-Store,$0,245.76
TXN000225,2023-08-13,546.9,STR027,0,1,PRD008,Visa,546.9,ITM0000259,0,CUST00023,In-Store,$0,290.56
TXN000226,2022-10-10,218.59,STR014,1,1,PRD015,Visa,218.59,ITM0000260,0,CUST00023,Online,$0,143.09
TXN000227,2024-05-07,29.13,STR018,0,1,PRD006,Visa,29.13,ITM0000261,0,CUST00023,Mobile App,$0,147.62
TXN000228,2022-04-22,35.73,STR025,0,1,PRD004,Cash,35.73,ITM0000262,0,CUST00024,In-Store,$0,131.29
TXN000229,2024-05-05,224.97,STR006,0,1,PRD015,Cash,224.97,ITM0000263,0,CUST00024,Online,$0,109.53
TXN000230,2022-02-14,157.53,STR007,0,1,PRD018,Mastercard,157.53,ITM0000264,0,CUST00025,In-Store,$14.27,396.43
TXN000231,2022-12-09,54.26,STR026,0,1,PRD009,Mastercard,47.21,ITM0000265,0.13,CUST00025,Online,$4.78,306.62
TXN000232,2023-02-06,75.95,STR018,0,1,PRD012,Mastercard,64.56,ITM0000266,0.15,CUST00025,Mobile App,$12.15,340.99
TXN000233,2022-01-13,370.49,STR016,0,1,PRD007,Mastercard,288.98,ITM0000267,0.22,CUST00025,Online,$9.09,250.38
TXN000234,2024-12-08,59.51,STR002,0,1,PRD012,Mastercard,59.51,ITM0000268,0,CUST00025,In-Store,$13.74,465.85
TXN000235,2023-12-18,30.97,STR027,1,1,PRD004,Mastercard,30.97,ITM0000269,0,CUST00025,Mobile App,$5.43,378.86
TXN000236,2024-11-29,28.03,STR030,0,2,PRD006,Mastercard,56.06,ITM0000272,0,CUST00025,Online,$9.03,462.98
TXN000237,2024-03-19,341.4,STR015,0,2,PRD007,Mastercard,682.8,ITM0000273,0,CUST00025,In-Store,$14.66,507.22
TXN000238,2022-10-15,241.97,STR026,0,1,PRD017,Mastercard,241.97,ITM0000276,0,CUST00025,In-Store,$6.94,518.13
TXN000239,2022-10-11,304.34,STR001,0,1,PRD010,Mastercard,304.34,ITM0000277,0,CUST00025,Online,$19.97,543.52
TXN000240,2023-08-22,155.93,STR009,0,2,PRD016,Visa,311.86,ITM0000278,0,CUST00026,In-Store,$0,213.77
TXN000241,2023-02-21,493.58,STR025,0,1,PRD008,Visa,449.16,ITM0000279,0.09,CUST00026,In-Store,$0,101.72
TXN000242,2024-02-20,426.43,STR026,0,1,PRD019,Visa,426.43,ITM0000280,0,CUST00026,In-Store,$0,33.6
TXN000243,2024-04-10,605.81,STR024,0,1,PRD005,Visa,605.81,ITM0000282,0,CUST00026,Online,$0,212.04
TXN000244,2024-02-20,220.41,STR011,0,2,PRD015,Visa,440.82,ITM0000283,0,CUST00026,Online,$0,28.27
TXN000245,2023-08-09,86.99,STR029,0,1,PRD014,Visa,71.33,ITM0000284,0.18,CUST00026,Mobile App,$0,358.99
TXN000246,2024-01-29,432.35,STR009,0,2,PRD019,Visa,864.7,ITM0000285,0,CUST00026,Online,$0,368.96
TXN000247,2022-08-21,115.07,STR005,0,1,PRD001,Visa,115.07,ITM0000287,0,CUST00026,In-Store,$0,350.16
TXN000248,2022-07-11,451.24,STR030,0,1,PRD008,Visa,451.24,ITM0000288,0,CUST00026,In-Store,$0,365.54
TXN000249,2022-01-02,220.61,STR029,0,1,PRD015,Visa,220.61,ITM0000289,0,CUST00026,In-Store,$0,54.04
TXN000250,2024-08-31,190.16,STR029,0,2,PRD016,Visa,380.32,ITM0000291,0,CUST00026,In-Store,$0,154.37
TXN000251,2022-05-03,466.94,STR002,0,2,PRD019,Debit,933.88,ITM0000292,0,CUST00027,In-Store,$0,142.11
TXN000252,2024-11-09,514.09,STR025,0,1,PRD008,Debit,395.85,ITM0000293,0.23,CUST00027,Online,$0,150.61
TXN000253,2023-06-07,26.87,STR002,0,1,PRD020,Debit,26.87,ITM0000294,0,CUST00027,In-Store,$0,164.94
TXN000254,2022-05-11,431.21,STR013,0,1,PRD008,Debit,383.78,ITM0000295,0.11,CUST00027,Mobile App,$0,96.91
TXN000255,2023-03-14,37.07,STR007,0,2,PRD004,Debit,74.14,ITM0000296,0,CUST00027,In-Store,$0,210.9
TXN000256,2023-07-17,505.96,STR007,0,1,PRD008,Debit,505.96,ITM0000297,0,CUST00027,In-Store,$0,136.04
TXN000257,2023-12-23,28.86,STR007,0,1,PRD006,Debit,28.86,ITM0000298,0,CUST00027,In-Store,$0,133.84
TXN000258,2023-02-17,53.42,STR011,0,1,PRD009,Visa,53.42,ITM0000299,0,CUST00028,In-Store,$0,218.62
TXN000259,2023-05-14,23.63,STR015,0,1,PRD020,Visa,17.96,ITM0000300,0.24,CUST00028,In-Store,$0,340.3
TXN000260,2022-02-08,209.82,STR015,0,1,PRD017,Visa,209.82,ITM0000302,0,CUST00028,Online,$0,83.04
TXN000261,2023-02-19,78.8,STR017,0,1,PRD014,Visa,78.8,ITM0000303,0,CUST00028,Online,$0,361.55
TXN000262,2024-09-17,158.56,STR004,0,1,PRD018,Mastercard,158.56,ITM0000304,0,CUST00029,In-Store,$6.95,305.92
TXN000263,2024-11-25,364.09,STR019,0,1,PRD007,Mastercard,364.09,ITM0000305,0,CUST00029,Online,$2.35,108.82
TXN000264,2023-12-31,51.64,STR007,0,2,PRD009,Mastercard,103.28,ITM0000306,0,CUST00029,Online,$5.68,474.81
TXN000265,2022-03-27,604.8,STR011,0,1,PRD005,Mastercard,604.8,ITM0000307,0,CUST00029,Mobile App,$12.06,567.55
TXN000266,2023-06-08,30.56,STR019,0,1,PRD004,Mastercard,30.56,ITM0000308,0,CUST00029,In-Store,$11.50,368.86
TXN000267,2022-12-05,36.21,STR019,0,1,PRD004,Mastercard,36.21,ITM0000309,0,CUST00029,Online,$7.26,392.89
TXN000268,2024-03-05,652.49,STR015,0,1,PRD005,Mastercard,652.49,ITM0000311,0,CUST00029,Mobile App,$2.54,126.64
TXN000269,2023-12-24,193.02,STR030,0,1,PRD016,Mastercard,193.02,ITM0000312,0,CUST00029,In-Store,$15.11,536.77
TXN000270,2022-01-09,159.45,STR001,0,1,PRD013,Mastercard,159.45,ITM0000313,0,CUST00030,In-Store,$8.29,513.58
TXN000272,2024-01-30,199.17,STR006,0,1,PRD017,Mastercard,177.26,ITM0000315,0.11,CUST00030,In-Store,$9.99,473.17
TXN000273,2023-09-07,319.38,STR001,0,1,PRD007,Mastercard,319.38,ITM0000316,0,CUST00030,Online,$9.91,630.65
TXN000274,2022-01-16,56.99,STR016,0,1,PRD009,Mastercard,56.99,ITM0000317,0,CUST00030,In-Store,$3.93,384.22
TXN000275,2024-07-24,166.61,STR028,0,1,PRD003,Mastercard,166.61,ITM0000318,0,CUST00030,Online,$4.33,176.49
TXN000276,2024-08-31,42.9,STR025,0,3,PRD011,Mastercard,128.7,ITM0000319,0,CUST00030,In-Store,$15.05,601.11
TXN000277,2022-10-15,456.2,STR016,0,1,PRD019,Mastercard,456.2,ITM0000320,0,CUST00030,Online,$7.38,462.91
TXN000278,2022-05-06,89.45,STR030,0,3,PRD014,Debit,268.35,ITM0000321,0,CUST00031,In-Store,$0,17.03
TXN000279,2022-10-17,59.53,STR009,0,2,PRD012,Debit,119.06,ITM0000322,0,CUST00031,In-Store,$0,183.34
TXN000280,2023-08-18,244.34,STR029,0,1,PRD015,Debit,244.34,ITM0000323,0,CUST00031,Online,$0,129.88
TXN000282,2022-07-12,552.22,STR027,0,1,PRD005,Debit,463.86,ITM0000327,0.16,CUST00031,Mobile App,$0,192.99
TXN000283,2024-05-24,115.86,STR022,0,1,PRD001,Debit,108.91,ITM0000328,0.06,CUST00031,Online,$0,234.65
TXN000284,2022-08-10,188.47,STR023,0,1,PRD003,Debit,188.47,ITM0000329,0,CUST00031,Online,$0,103.41
TXN000285,2024-03-27,127.54,STR015,0,1,PRD013,Debit,112.24,ITM0000330,0.12,CUST00031,In-Store,$0,109.62
TXN000286,2023-01-22,22.47,STR010,0,2,PRD020,Mastercard,44.94,ITM0000331,0,CUST00032,Online,$5.21,183.06
TXN000287,2023-11-28,32.85,STR013,0,1,PRD004,Mastercard,32.85,ITM0000332,0,CUST00032,Online,$21.44,641.71
TXN000288,2022-07-25,114.7,STR027,0,2,PRD001,Mastercard,229.4,ITM0000333,0,CUST00032,In-Store,$2.68,151.2
TXN000289,2022-01-14,309.12,STR010,0,1,PRD007,Mastercard,309.12,ITM0000334,0,CUST00032,In-Store,$3,260.73
TXN000290,2022-04-27,237.74,STR019,0,1,PRD017,Mastercard,237.74,ITM0000335,0,CUST00032,In-Store,$10.35,521.04
TXN000291,2023-11-29,171.9,STR001,0,1,PRD016,Mastercard,171.9,ITM0000336,0,CUST00032,In-Store,$6.05,295.63
TXN000292,2022-08-02,54.45,STR030,0,1,PRD002,Mastercard,54.45,ITM0000337,0,CUST00032,In-Store,$14.82,555.26
TXN000293,2023-12-22,218.33,STR007,0,1,PRD017,Mastercard,207.41,ITM0000338,0.05,CUST00032,In-Store,$9.67,345.24
TXN000294,2022-04-21,135.08,STR019,0,3,PRD013,Mastercard,405.24,ITM0000339,0,CUST00032,In-Store,$4.94,285.78
TXN000295,2023-06-02,30.22,STR013,0,1,PRD004,Mastercard,30.22,ITM0000340,0,CUST00032,Mobile App,$11.02,640.82
TXN000296,2022-11-25,325.18,STR016,0,1,PRD007,Mastercard,302.42,ITM0000341,0.07,CUST00032,Online,$13.67,614.87
TXN000297,2024-11-29,39.78,STR018,0,1,PRD011,Mastercard,39.78,ITM0000342,0,CUST00032,In-Store,$6.37,229.33
TXN000298,2022-06-20,140.54,STR005,0,2,PRD013,Mastercard,281.08,ITM0000343,0,CUST00032,In-Store,$3.79,343.82
TXN000299,2023-11-23,214.51,STR022,0,3,PRD015,Mastercard,643.53,ITM0000344,0,CUST00032,Online,$1.82,92.68
TXN000300,2022-02-19,48.31,STR007,0,1,PRD009,Mastercard,48.31,ITM0000345,0,CUST00033,Online,$3.31,246.13
TXN000301,2023-02-20,87.01,STR023,1,1,PRD014,Mastercard,87.01,ITM0000346,0,CUST00033,Online,$11.30,576.26
TXN000302,2024-05-11,156.8,STR013,0,1,PRD016,Mastercard,122.3,ITM0000348,0.22,CUST00033,Online,$21.95,594.84
TXN000303,2022-11-23,269.08,STR019,0,1,PRD015,Mastercard,215.26,ITM0000349,0.2,CUST00033,In-Store,$13.29,480.65
TXN000304,2022-05-16,588.31,STR024,1,1,PRD005,Mastercard,500.06,ITM0000350,0.15,CUST00033,In-Store,$12.74,357.84
TXN000305,2024-12-24,529.47,STR021,0,1,PRD005,Mastercard,529.47,ITM0000351,0,CUST00033,Mobile App,$4.52,145.83
TXN000306,2024-12-01,75.49,STR002,0,2,PRD012,Mastercard,150.98,ITM0000352,0,CUST00033,Online,$15.88,421.25
TXN000308,2022-02-20,204.93,STR005,0,1,PRD017,Mastercard,204.93,ITM0000355,0,CUST00033,Mobile App,$12.23,534.57
TXN000309,2022-05-17,43.47,STR025,0,1,PRD011,Mastercard,43.47,ITM0000356,0,CUST00033,Online,$23.58,640.33
TXN000310,2023-06-10,37.09,STR028,0,1,PRD004,Mastercard,33.38,ITM0000357,0.1,CUST00033,In-Store,$6.80,556.55
TXN000311,2023-12-03,243.97,STR024,0,3,PRD017,Mastercard,731.91,ITM0000358,0,CUST00033,In-Store,$10.37,451.35
TXN000312,2023-02-20,71.14,STR010,0,1,PRD012,Mastercard,62.6,ITM0000359,0.12,CUST00033,Mobile App,$11.49,417.43
TXN000313,2022-09-13,25.56,STR014,0,1,PRD006,Mastercard,25.56,ITM0000360,0,CUST00033,Online,$2.79,125.36
TXN000314,2023-12-31,65.95,STR004,0,1,PRD012,Mastercard,65.95,ITM0000361,0,CUST00034,In-Store,$12.23,502.06
TXN000315,2022-07-21,253.99,STR028,0,1,PRD010,Mastercard,253.99,ITM0000362,0,CUST00034,Mobile App,$8.73,332.02
TXN000316,2023-03-20,197.65,STR018,0,1,PRD003,Mastercard,197.65,ITM0000363,0,CUST00034,In-Store,$3.82,184.07
TXN000317,2022-06-29,168.52,STR025,0,1,PRD003,Mastercard,168.52,ITM0000364,0,CUST00034,Online,$10.63,281.87
TXN000318,2022-12-19,151.41,STR014,0,1,PRD013,Mastercard,116.59,ITM0000365,0.23,CUST00034,In-Store,$4.68,152.29
TXN000319,2022-01-23,57.51,STR015,0,1,PRD002,Mastercard,57.51,ITM0000367,0,CUST00034,Online,$10.04,459.55
TXN000320,2024-12-24,67.56,STR001,0,1,PRD012,Mastercard,55.4,ITM0000368,0.18,CUST00034,In-Store,$10.87,630.15
TXN000321,2023-10-14,444.15,STR011,0,3,PRD008,Mastercard,1225.85,ITM0000370,0.08,CUST00034,In-Store,$2.51,104.77
TXN000322,2024-06-07,80.32,STR016,0,1,PRD014,Mastercard,80.32,ITM0000371,0,CUST00034,In-Store,$14.34,407.99
TXN000323,2024-01-27,489.88,STR011,0,1,PRD019,Mastercard,489.88,ITM0000372,0,CUST00034,In-Store,$11.42,364.64
TXN000324,2023-11-26,79.31,STR025,0,1,PRD014,Mastercard,79.31,ITM0000374,0,CUST00034,In-Store,$16.05,584.08
TXN000325,2022-05-24,454.92,STR028,0,1,PRD019,Mastercard,454.92,ITM0000375,0,CUST00034,In-Store,$4.25,124.84
TXN000326,2024-12-30,208.14,STR004,0,1,PRD017,Mastercard,208.14,ITM0000376,0,CUST00034,Online,$2.03,88.97
TXN000327,2022-04-25,461.87,STR002,0,1,PRD008,Mastercard,461.87,ITM0000377,0,CUST00034,In-Store,$4.65,260.25
TXN000328,2023-01-06,512.84,STR027,0,1,PRD008,Mastercard,512.84,ITM0000378,0,CUST00034,Mobile App,$7.47,312.8
TXN000329,2022-04-12,45.24,STR025,0,1,PRD011,Mastercard,45.24,ITM0000380,0,CUST00034,In-Store,$5.92,431.96
TXN000330,2022-11-04,58.59,STR021,0,1,PRD002,Mastercard,58.59,ITM0000381,0,CUST00034,In-Store,$0.53,48.05
TXN000331,2022-12-15,25.31,STR020,1,2,PRD020,Mastercard,50.62,ITM0000382,0,CUST00034,In-Store,$6.59,443.56
TXN000332,2023-01-23,123.13,STR004,0,1,PRD001,Mastercard,123.13,ITM0000383,0,CUST00035,Online,$2.54,168.6
TXN000333,2023-12-02,135.97,STR005,0,1,PRD013,Mastercard,135.97,ITM0000384,0,CUST00035,Online,$1.93,52.09
TXN000334,2024-12-18,52.07,STR016,0,1,PRD002,Mastercard,52.07,ITM0000385,0,CUST00035,Mobile App,$4.88,261.72
TXN000335,2022-02-20,173.49,STR029,0,2,PRD018,Mastercard,346.98,ITM0000386,0,CUST00035,Online,$7,239.25
TXN000336,2023-07-22,30.59,STR020,0,2,PRD006,Mastercard,53.84,ITM0000388,0.12,CUST00035,In-Store,$20.55,617.08
TXN000337,2024-10-12,156.88,STR018,0,3,PRD016,Mastercard,470.64,ITM0000389,0,CUST00035,Mobile App,$10,479.42
TXN000338,2023-09-15,350.92,STR009,0,1,PRD007,Mastercard,312.32,ITM0000390,0.11,CUST00035,In-Store,$5.73,267.33
TXN000339,2024-05-28,66.52,STR022,0,3,PRD012,Mastercard,199.56,ITM0000392,0,CUST00035,Online,$22.99,634.86
TXN000340,2023-02-11,53.75,STR017,0,3,PRD002,Mastercard,161.25,ITM0000393,0,CUST00035,In-Store,$18.45,572.27
TXN000341,2023-04-14,164.44,STR021,0,1,PRD013,Mastercard,164.44,ITM0000394,0,CUST00035,In-Store,$8.96,605.37
TXN000342,2024-05-02,91.13,STR013,0,2,PRD014,Mastercard,182.26,ITM0000395,0,CUST00035,Online,$2.95,171.66
TXN000343,2022-03-02,231.17,STR016,0,2,PRD017,Mastercard,462.34,ITM0000396,0,CUST00035,In-Store,$20.18,534.96
TXN000344,2024-12-16,471.12,STR020,0,1,PRD019,Mastercard,471.12,ITM0000397,0,CUST00035,Online,$15.04,510.59
TXN000346,2023-09-18,147.92,STR024,0,2,PRD018,Mastercard,295.84,ITM0000399,0,CUST00035,In-Store,$1.38,76.34
TXN000347,2022-11-23,89.13,STR009,1,1,PRD014,Mastercard,89.13,ITM0000400,0,CUST00035,In-Store,$8.97,319.31
TXN000348,2023-02-06,58.68,STR015,0,1,PRD009,Mastercard,58.68,ITM0000401,0,CUST00035,In-Store,$17.31,465.14
TXN000349,2023-10-07,63.31,STR012,1,1,PRD002,Mastercard,63.31,ITM0000402,0,CUST00035,Online,$5.28,520.97
TXN000350,2022-12-11,188.75,STR012,0,1,PRD016,Mastercard,173.65,ITM0000403,0.08,CUST00036,In-Store,$5.33,381.05
TXN000352,2022-11-28,27.12,STR020,0,1,PRD020,Mastercard,24.68,ITM0000405,0.09,CUST00036,In-Store,$17.93,594.4
TXN000353,2023-04-22,363.32,STR020,0,1,PRD007,Mastercard,363.32,ITM0000406,0,CUST00036,Mobile App,$7.79,497.86
TXN000354,2022-12-12,58.67,STR009,0,1,PRD002,Mastercard,58.67,ITM0000407,0,CUST00036,Mobile App,$8.12,391.42
TXN000355,2024-08-01,487.05,STR014,0,1,PRD008,Mastercard,487.05,ITM0000408,0,CUST00036,Online,$2.03,130.88
TXN000356,2022-12-23,60.37,STR008,0,1,PRD012,Mastercard,60.37,ITM0000409,0,CUST00036,In-Store,$7.93,261.72
TXN000357,2023-12-15,245.95,STR009,0,1,PRD015,Mastercard,245.95,ITM0000410,0,CUST00036,Online,$6.99,622.28
TXN000358,2022-06-15,23.16,STR003,0,1,PRD020,Mastercard,23.16,ITM0000411,0,CUST00036,In-Store,$4.55,237.75
TXN000359,2024-01-03,38.33,STR023,0,1,PRD011,Mastercard,38.33,ITM0000412,0,CUST00036,In-Store,$15.07,457.4
TXN000360,2022-10-05,55.69,STR004,0,2,PRD009,Mastercard,111.38,ITM0000413,0,CUST00036,In-Store,$8.65,371.73
TXN000361,2022-11-25,241.84,STR027,1,1,PRD010,Mastercard,241.84,ITM0000414,0,CUST00036,In-Store,$14.13,447.36
TXN000362,2022-12-08,150.43,STR004,0,1,PRD018,Mastercard,150.43,ITM0000415,0,CUST00036,In-Store,$5.01,196.97
TXN000363,2022-08-31,80.43,STR026,0,1,PRD014,Visa,67.56,ITM0000416,0.16,CUST00037,Online,$0,216.69
TXN000364,2022-01-29,210.29,STR030,0,1,PRD017,Visa,210.29,ITM0000418,0,CUST00037,In-Store,$0,245.93
TXN000365,2022-06-21,185.16,STR014,0,1,PRD003,Visa,185.16,ITM0000419,0,CUST00037,In-Store,$0,251.32
TXN000366,2023-04-27,175.48,STR020,0,2,PRD016,Visa,273.75,ITM0000420,0.22,CUST00037,In-Store,$0,371.11
TXN000367,2024-10-08,482.97,STR010,0,1,PRD019,Visa,482.97,ITM0000421,0,CUST00037,In-Store,$0,377.88
TXN000368,2022-10-20,49.64,STR005,0,1,PRD009,Visa,49.64,ITM0000423,0,CUST00037,Mobile App,$0,369.13
TXN000369,2024-05-07,243.41,STR022,1,1,PRD015,Visa,243.41,ITM0000424,0,CUST00037,Online,$0,190.27
TXN000370,2023-03-17,132.73,STR008,0,1,PRD013,Visa,132.73,ITM0000425,0,CUST00037,Online,$0,130.15
TXN000371,2024-12-22,264.81,STR010,0,1,PRD010,Visa,264.81,ITM0000426,0,CUST00037,In-Store,$0,383.98
TXN000372,2022-07-05,659.47,STR021,0,1,PRD005,Visa,553.95,ITM0000428,0.16,CUST00037,In-Store,$0,271.59
TXN000373,2023-05-12,82.18,STR012,0,1,PRD014,Visa,82.18,ITM0000429,0,CUST00037,In-Store,$0,175.28
TXN000375,2024-08-23,196.02,STR012,0,1,PRD016,Debit,196.02,ITM0000431,0,CUST00038,In-Store,$0,100.03
TXN000376,2022-05-11,41.39,STR011,0,2,PRD011,Debit,82.78,ITM0000432,0,CUST00038,In-Store,$0,40.9
TXN000377,2023-08-08,61.54,STR007,0,1,PRD012,Debit,61.54,ITM0000433,0,CUST00038,Mobile App,$0,162.75
TXN000378,2023-02-20,245.94,STR008,0,3,PRD017,Debit,737.82,ITM0000434,0,CUST00038,In-Store,$0,167.02
TXN000379,2023-04-06,437.73,STR003,0,2,PRD019,Debit,875.46,ITM0000435,0,CUST00038,Mobile App,$0,230.11
TXN000380,2024-09-17,173.94,STR022,0,1,PRD016,Cash,173.94,ITM0000436,0,CUST00039,Online,$0,77.71
TXN000381,2024-04-15,372.03,STR019,0,1,PRD007,Cash,345.99,ITM0000437,0.07,CUST00039,In-Store,$0,30.59
TXN000382,2022-09-17,408.04,STR026,0,3,PRD019,Visa,1224.12,ITM0000438,0,CUST00040,Mobile App,$0,171.19
TXN000384,2022-10-17,21.8,STR003,0,1,PRD020,Visa,21.8,ITM0000442,0,CUST00040,Online,$0,281.99
TXN000386,2023-05-20,228.54,STR029,0,1,PRD015,Visa,228.54,ITM0000444,0,CUST00040,In-Store,$0,173.9
TXN000387,2023-03-23,27.49,STR014,0,1,PRD020,Visa,27.49,ITM0000445,0,CUST00040,Online,$0,279.77
TXN000388,2022-02-25,27.81,STR019,0,1,PRD006,Visa,27.81,ITM0000446,0,CUST00040,In-Store,$0,159.62
TXN000389,2022-01-03,29.79,STR010,0,1,PRD006,Visa,29.79,ITM0000447,0,CUST00040,In-Store,$0,190.78
TXN000390,2022-06-15,55.59,STR007,0,1,PRD009,Visa,55.59,ITM0000449,0,CUST00040,In-Store,$0,164.94
TXN000391,2022-04-15,308.43,STR006,0,2,PRD007,Visa,567.51,ITM0000450,0.08,CUST00040,In-Store,$0,28.88
TXN000392,2023-11-22,170.39,STR024,0,1,PRD003,Mastercard,170.39,ITM0000451,0,CUST00041,Mobile App,$21.16,581.1
TXN000393,2022-12-15,53.05,STR015,0,1,PRD002,Mastercard,49.34,ITM0000452,0.07,CUST00041,Online,$10.22,346.83
TXN000394,2022-04-08,24.87,STR024,0,3,PRD020,Mastercard,74.61,ITM0000453,0,CUST00041,Online,$12.49,408.8
TXN000395,2024-07-29,196.3,STR003,0,1,PRD016,Mastercard,196.3,ITM0000454,0,CUST00041,In-Store,$3.81,221.53
TXN000396,2024-05-18,47.72,STR003,0,1,PRD009,Mastercard,39.13,ITM0000455,0.18,CUST00041,Mobile App,$2.96,98.72
TXN000397,2022-12-10,143.71,STR008,0,1,PRD013,Mastercard,143.71,ITM0000458,0,CUST00041,In-Store,$2.66,101.08
TXN000398,2022-12-05,33.72,STR018,0,3,PRD004,Mastercard,101.16,ITM0000459,0,CUST00041,In-Store,$5.58,366.6
TXN000399,2023-02-08,350.76,STR025,0,1,PRD007,Mastercard,350.76,ITM0000462,0,CUST00041,Online,$2.75,86.85
TXN000400,2022-12-05,56.93,STR022,0,1,PRD009,Mastercard,44.41,ITM0000465,0.22,CUST00041,Online,$14.03,367.86
TXN000401,2024-09-07,220.92,STR020,0,1,PRD017,Mastercard,220.92,ITM0000466,0,CUST00041,In-Store,$13.62,490.35
TXN000402,2023-09-20,114.48,STR006,0,2,PRD001,Mastercard,228.96,ITM0000467,0,CUST00041,In-Store,$4.18,301.33
TXN000403,2022-04-13,45.88,STR016,0,2,PRD011,Debit,70.66,ITM0000468,0.23,CUST00042,Mobile App,$0,198.43
TXN000404,2023-03-21,81.08,STR018,0,1,PRD014,Debit,81.08,ITM0000469,0,CUST00042,In-Store,$0,71.74
TXN000405,2023-06-30,212.68,STR011,0,3,PRD015,Debit,638.04,ITM0000471,0,CUST00042,In-Store,$0,211.92
TXN000406,2022-01-07,32.12,STR003,0,2,PRD006,Debit,64.24,ITM0000472,0,CUST00042,Online,$0,139.34
TXN000407,2022-06-14,31.19,STR010,0,1,PRD004,Mastercard,31.19,ITM0000473,0,CUST00043,In-Store,$11.92,527.11
TXN000408,2023-12-12,59.62,STR027,0,1,PRD012,Mastercard,59.62,ITM0000474,0,CUST00043,In-Store,$5.63,246.44
TXN000409,2023-11-27,29.92,STR022,0,1,PRD006,Mastercard,29.92,ITM0000475,0,CUST00043,In-Store,$6.55,459.74
TXN000410,2023-12-15,146.91,STR024,0,1,PRD013,Mastercard,146.91,ITM0000476,0,CUST00043,In-Store,$3.96,105
TXN000411,2024-06-21,414.08,STR012,0,1,PRD019,Mastercard,414.08,ITM0000477,0,CUST00043,In-Store,$7.95,613.37
TXN000412,2024-12-10,30.12,STR002,0,1,PRD004,Mastercard,30.12,ITM0000478,0,CUST00043,In-Store,$6.58,214.76
TXN000413,2023-08-15,220.01,STR010,0,1,PRD017,Mastercard,193.61,ITM0000479,0.12,CUST00043,In-Store,$13.43,626.46
TXN000414,2024-10-09,83.56,STR001,0,3,PRD014,Mastercard,250.68,ITM0000480,0,CUST00043,In-Store,$5.88,483.79
TXN000415,2024-07-25,156.87,STR010,0,2,PRD018,Mastercard,313.74,ITM0000482,0,CUST00043,In-Store,$2.10,99.03
TXN000416,2023-08-29,161.07,STR013,0,1,PRD013,Mastercard,138.52,ITM0000484,0.14,CUST00043,Mobile App,$1.76,108.74
TXN000417,2024-05-01,45.72,STR009,0,2,PRD011,Mastercard,91.44,ITM0000485,0,CUST00043,In-Store,$2.22,56.6
TXN000418,2024-03-04,302.57,STR030,0,1,PRD010,Mastercard,302.57,ITM0000486,0,CUST00043,In-Store,$15.80,590.46
TXN000419,2023-12-24,150.55,STR022,0,2,PRD018,Mastercard,301.1,ITM0000487,0,CUST00043,Online,$3.84,174.13
TXN000420,2023-04-10,349.22,STR012,0,1,PRD007,Mastercard,286.36,ITM0000488,0.18,CUST00043,Online,$3.40,88.04
TXN000421,2022-04-27,21.7,STR006,0,1,PRD020,Visa,21.7,ITM0000489,0,CUST00044,In-Store,$0,273
TXN000422,2022-12-04,358.55,STR009,0,1,PRD007,Visa,358.55,ITM0000490,0,CUST00044,In-Store,$0,249.37
TXN000423,2022-02-21,234.87,STR030,0,1,PRD017,Visa,197.29,ITM0000491,0.16,CUST00044,Online,$0,166.42
TXN000424,2022-03-25,51.53,STR006,0,1,PRD002,Visa,51.53,ITM0000492,0,CUST00044,In-Store,$0,228.71
TXN000425,2023-05-07,151.98,STR007,0,1,PRD013,Visa,151.98,ITM0000493,0,CUST00044,In-Store,$0,71.53
