transaction_id,customer_id,store_id,transaction_date,payment_method,amount,channel,return_flag,cashback_earned
TXN004600,CUST00574,STR007,2023-11-20,Mastercard,205.45 CAD,In-Store,0,6.85
TXN003132,CUST00374,STR003,2023-06-08,Mastercard,564.49,In-Store,0,17.03
TXN000718,CUST00081,STR015,2024-06-25,Mastercard,583.13,Online,0,19.07
TXN007553,CUST00959,STR022,2023-06-14,Mastercard,521.75,Mobile App,0,5.35
TXN006587,CUST00830,STR021,2024-04-29,Visa,379.08,In-Store,0,0.0
TXN001408,CUST00173,STR020,2023-11-25,Mastercard,336.17,In-Store,0,11.17
TXN002158,CUST00265,STR004,2023-02-03,Visa,33.01,In-Store,0,0.0
TXN006052,CUST00758,STR017,2022-08-15,Visa,94.68,Online,0,0.0
TXN007263,CUST00925,STR027,2022-05-26,Visa,91.24,Mobile App,0,0.0
TXN001484,CUST00179,STR023,2023-07-31,Mastercard,110.23,Online,0,2.79
TXN007566,CUST00961,STR012,2022-12-02,Mastercard,128.41,Online,0,3.45
TXN007857,CUST00995,STR010,2022-09-22,Mastercard,97.01,Online,0,1.97
TXN004227,CUST00525,STR014,2023-06-24,Mastercard,93.24,In-Store,0,3.44
TXN002060,CUST00255,STR024,2024-01-04,Mastercard,274.30,In-Store,0,8.91
TXN001078,CUST00127,STR017,2022-12-02,Debit,208.32,Mobile App,0,0.0
TXN002293,CUST00278,STR023,2022-11-18,Mastercard,437.68,Mobile App,1,8.02
TXN002043,CUST00253,STR012,2022-05-06,Visa,214.23 CAD,In-Store,0,0.0
TXN002550,CUST00308,STR021,2022-03-23,Mastercard,425.82,Mobile App,0,10.82
TXN003328,CUST00403,STR015,2022-07-12,Visa,288.94,In-Store,0,0.0
TXN002362,CUST00288,STR005,2022-08-05,Mastercard,614.12,In-Store,0,22.45
TXN007536,CUST00958,STR025,2023-11-09,Mastercard,155.83,In-Store,0,1.57
TXN003703,CUST00452,STR017,2024-04-18,Mastercard,459.54,In-Store,0,10.89
TXN005715,CUST00717,STR024,2023-11-23,Mastercard,132.15,In-Store,0,1.98
TXN003682,CUST00450,STR007,2022-08-31,Mastercard,590.67,Mobile App,0,22.13
TXN007607,CUST00968,STR016,2022-05-18,Debit,139.22,Mobile App,0,0.0
TXN000459,CUST00049,STR030,2022-05-06,Debit,111.77,In-Store,0,0.0
TXN005459,CUST00680,STR004,2024-03-08,Debit,53.50,Online,0,0.0
TXN003925,CUST00483,STR005,2024-12-06,Mastercard,630.38,In-Store,0,18.29
TXN007575,CUST00961,STR025,2022-08-14,Mastercard,594.18,In-Store,0,18.34
TXN000638,CUST00074,STR013,2023-05-15,Cash,53.26,In-Store,0,0.0
TXN007876,CUST00114,STR018,2022-02-11,Mastercard,362.26,In-Store,0,6.28
TXN004658,CUST00580,STR003,2024-08-06,Debit,183.4 CAD,In-Store,0,0.0
TXN007775,CUST00992,STR003,2022-09-23,Mastercard,353.82,Mobile App,0,8.33
TXN000492,CUST00054,STR020,2022-06-24,Debit,213.88,In-Store,0,0.0
TXN001669,CUST00202,STR011,2023-01-19,Mastercard,436.99,In-Store,0,13.81
TXN001157,CUST00138,STR026,2022-03-31,Cash,143.67,In-Store,0,0.0
TXN000646,CUST00075,STR015,2024-03-31,Cash,122.96,Online,0,0.0
TXN007012,CUST00891,STR003,2024-04-22,Visa,309.53,In-Store,0,0.0
TXN004453,CUST00557,STR003,2022-02-03,Debit,194.96,Online,0,0.0
TXN001964,CUST00241,STR018,2023-09-23,Visa,263.02,Online,1,0.0
TXN002963,CUST00358,STR007,2022-11-10,Visa,120.99,In-Store,0,0.0
TXN003582,CUST00439,STR029,2023-06-18,Visa,142.16,Online,0,0.0
TXN007977,CUST00571,STR001,2022-12-11,Debit,107.60,Mobile App,0,0.0
TXN004919,CUST00614,STR010,2024-12-15,Mastercard,327.34,In-Store,0,8.62
TXN007507,CUST00957,STR003,2022-11-27,Mastercard,303.55,In-Store,0,5.49
TXN001959,CUST00240,STR003,2023-01-02,Mastercard,284.75,In-Store,0,8.94
TXN006140,CUST00771,STR017,2024-04-05,Visa,399.01,Online,0,0.0
TXN005847,CUST00733,STR027,2022-02-06,Visa,101.68,In-Store,0,0.0
TXN003405,CUST00414,STR013,2024-10-23,Debit,214.51,In-Store,0,0.0
TXN006494,CUST00819,STR001,2024-10-19,Visa,188.93,In-Store,0,0.0
TXN001093,CUST00130,STR029,2023-03-04,Visa,119.19,In-Store,0,0.0
TXN005692,CUST00714,STR014,2024-03-17,Debit,97.50,In-Store,0,0.0
TXN002398,CUST00290,STR023,2023-11-25,Mastercard,198.79,Online,0,5.9
TXN006107,CUST00766,STR026,2022-03-06,Visa,216.51,Mobile App,0,0.0
TXN007803,CUST00995,STR001,2023-07-10,Mastercard,524.56,In-Store,0,16.91
TXN003498,CUST00426,STR021,2024-01-24,Mastercard,290.39,In-Store,0,6.59
TXN004295,CUST00532,STR015,2022-11-23,Mastercard,314.21,In-Store,1,10.74
TXN007026,CUST00893,STR017,2023-12-16,Mastercard,290.45,Mobile App,0,10.3
TXN006055,CUST00758,STR001,2022-10-27,Visa,102.29,Online,0,0.0
TXN003165,CUST00378,STR025,2024-10-11,Debit,172.37,In-Store,0,0.0
TXN000828,CUST00097,STR028,2022-08-18,Visa,277.46,In-Store,0,0.0
TXN001455,CUST00177,STR016,2023-03-24,Mastercard,117.70,In-Store,0,3.45
TXN006664,CUST00842,STR029,2024-12-13,Mastercard,186.24,In-Store,0,2.62
TXN000353,CUST00036,STR020,2023-04-22,Mastercard,497.86,Mobile App,0,7.79
TXN007299,CUST00928,STR002,2022-02-03,Mastercard,463.63,In-Store,0,4.7
TXN004422,CUST00553,STR014,2022-07-02,Mastercard,304.87,In-Store,0,8.91
TXN001137,CUST00135,STR021,2023-10-30,Mastercard,52.92,Online,0,1.34
TXN000640,CUST00074,STR012,2022-05-29,Cash,85.10,In-Store,0,0.0
TXN002831,CUST00343,STR007,2022-01-17,Mastercard,534.37,In-Store,0,13.65
TXN002872,CUST00347,STR028,2024-03-14,Mastercard,,In-Store,0,8.63
TXN003878,CUST00477,STR012,2023-12-20,Mastercard,245.14,In-Store,0,7.1
TXN001201,CUST00143,STR003,2023-04-18,Mastercard,559.25,Online,0,22.02
TXN000835,CUST00098,STR014,2023-06-24,Debit,147.61,In-Store,0,0.0
TXN002790,CUST00341,STR009,2024-05-15,Mastercard,,Online,0,8.31
TXN006468,CUST00813,STR014,2022-11-16,Mastercard,599.91,In-Store,0,12.61
TXN007948,CUST00425,STR002,2024-07-01,Gift Card,57.11,Online,0,0.0
TXN001339,CUST00160,STR003,2024-07-19,Mastercard,278.23,Mobile App,0,4.41
TXN003338,CUST00404,STR022,2022-12-05,Mastercard,266.66,In-Store,0,5.29
TXN001208,CUST00143,STR002,2024-12-20,Mastercard,535.90,In-Store,0,18.39
TXN004707,CUST00589,STR028,2022-11-20,Mastercard,,In-Store,0,0.75
TXN005844,CUST00733,STR006,2022-08-08,Visa,346.51,Mobile App,0,0.0
TXN002279,CUST00277,STR030,2023-04-05,Mastercard,196.88,In-Store,0,6.65
TXN001892,CUST00232,STR016,2024-11-19,Mastercard,298.72,Mobile App,0,5.53
TXN004217,CUST00524,STR028,2023-02-02,Mastercard,366.35,Online,1,6.82
TXN007551,CUST00959,STR019,2022-04-06,Mastercard,,Mobile App,0,9.93
TXN005724,CUST00717,STR012,2024-08-05,Mastercard,264.63,In-Store,1,7.31
TXN005729,CUST00718,STR030,2024-01-13,Debit,201.32,In-Store,0,0.0
TXN004249,CUST00528,STR016,2023-08-02,Debit,156.04,In-Store,0,0.0
TXN004022,CUST00496,STR020,2022-02-05,Visa,356.79,In-Store,0,0.0
TXN005700,CUST00715,STR009,2024-02-28,Visa,287.86,Online,0,0.0
TXN000422,CUST00044,STR009,2022-12-04,Visa,249.37,In-Store,0,0.0
TXN004254,CUST00528,STR021,2022-11-08,Debit,41.68,Mobile App,0,0.0
TXN000417,CUST00043,STR009,2024-05-01,Mastercard,56.60,In-Store,0,2.22
TXN003268,CUST00394,STR001,2024-08-05,Mastercard,166.98,Online,0,6.28
TXN000784,CUST00090,STR004,2022-06-30,Cash,99.78,In-Store,0,0.0
TXN003881,CUST00477,STR016,2022-11-01,Mastercard,644.95,In-Store,0,23.08
TXN003335,CUST00404,STR020,2022-12-06,Mastercard,526.45,In-Store,0,9.25
TXN001082,CUST00128,STR016,2024-07-22,Gift Card,96.67,Online,0,0.0
TXN003913,CUST00482,STR010,2023-05-13,Debit,220.49,Mobile App,0,0.0
TXN000595,CUST00068,STR024,2024-11-10,Mastercard,300.53,In-Store,1,6.81
TXN001142,CUST00135,STR006,2022-06-02,Mastercard,420.80,Online,0,14.98
TXN002124,CUST00261,STR025,2024-01-17,Mastercard,501.64,In-Store,0,18.92
TXN000455,CUST00048,STR005,2022-02-28,Cash,76.95,In-Store,0,0.0
TXN001664,CUST00202,STR006,2023-04-25,Mastercard,234.63,In-Store,0,8.01
TXN005019,CUST00627,STR006,2024-12-05,Mastercard,339.32,In-Store,0,6.17
TXN007106,CUST00903,STR010,2022-06-03,Mastercard,51.89,In-Store,0,0.69
TXN000399,CUST00041,STR025,2023-02-08,Mastercard,86.85,Online,0,2.75
TXN007223,CUST00920,STR005,2023-10-16,Debit,92.34,Online,0,0.0
TXN000016,CUST00002,STR017,2022-12-10,Mastercard,375.46,In-Store,0,8.38
TXN005884,CUST00738,STR015,2023-06-22,Visa,340.38,In-Store,0,0.0
TXN007040,CUST00894,STR019,2022-09-08,Mastercard,390.77,Online,0,12.6
TXN006996,CUST00889,STR027,2022-06-11,Debit,88.24,In-Store,0,0.0
TXN005386,CUST00672,STR026,2023-10-13,Mastercard,160.97,Mobile App,0,2.45
TXN000074,CUST00007,STR017,07-14-2022,Mastercard,71.58,Online,0,0.84
TXN000495,CUST00055,STR004,2024-10-31,Mastercard,52.20,In-Store,0,0.93
TXN001000,CUST00119,STR019,2024-12-30,Visa,106.72,In-Store,0,0.0
TXN005085,CUST00636,STR029,2022-03-01,Mastercard,205.04,In-Store,0,7.64
TXN005816,CUST00729,STR030,05-22-2024,Mastercard,436.70,Mobile App,0,6.39
TXN001210,CUST00144,STR014,2023-06-07,Mastercard,496.80,Online,0,17.42
TXN006662,CUST00842,STR001,2022-12-16,Mastercard,77.35,In-Store,0,0.83
TXN007916,CUST00793,STR013,2022-03-10,Visa,386.32,In-Store,1,0.0
TXN006887,CUST00870,STR008,2024-02-13,Mastercard,330.48,In-Store,0,5.94
TXN003989,CUST00493,STR024,2023-07-05,Mastercard,91.86,In-Store,0,2.87
TXN003566,CUST00436,STR023,2023-03-26,Mastercard,54.21,Mobile App,0,1.0
TXN005881,CUST00738,STR009,2024-06-17,Visa,159.29,Online,0,0.0
TXN006256,CUST00787,STR023,03-07-2022,Visa,350.50,Mobile App,0,0.0
TXN007406,CUST00940,STR030,2024-11-30,Mastercard,310.41,Online,0,8.3
TXN002488,CUST00301,STR028,2023-12-15,Cash,,Mobile App,0,0.0
TXN001134,CUST00135,STR017,2022-03-01,Mastercard,187.21,In-Store,0,3.98
TXN002720,CUST00330,STR016,2023-11-22,Mastercard,74.55,Online,0,0.97
TXN005751,CUST00721,STR009,2022-07-28,Visa,85.71,Mobile App,0,0.0
TXN004624,CUST00578,STR029,2024-10-22,Mastercard,542.57,In-Store,0,6.53
TXN002525,CUST00305,STR028,2024-11-07,Mastercard,394.19,In-Store,0,15.41
TXN003302,CUST00399,STR027,2023-06-13,Visa,232.52,Online,1,0.0
TXN005911,CUST00742,STR005,2023-10-11,Visa,133.91,In-Store,1,0.0
TXN004918,CUST00614,STR030,2024-11-28,Mastercard,432.62,In-Store,0,15.52
TXN001982,CUST00245,STR023,2023-12-02,Mastercard,195.81,Mobile App,0,7.09
TXN002351,CUST00287,STR013,2022-02-06,Visa,75.07,Online,0,0.0
TXN005748,CUST00721,STR002,2022-05-03,Visa,249.81,In-Store,0,0.0
TXN000270,CUST00030,STR001,2022-01-09,Mastercard,513.58,In-Store,0,8.29
TXN007055,CUST00895,STR015,2024-11-27,Mastercard,608.84,Online,0,14.0
TXN006026,CUST00755,STR019,2024-07-01,Visa,201.52,In-Store,0,0.0
TXN000814,CUST00096,STR005,2023-10-03,Debit,24.76,In-Store,0,0.0
TXN006618,CUST00834,STR018,2024-05-08,Mastercard,75.56,Mobile App,0,2.25
TXN005437,CUST00676,STR003,06-15-2023,Mastercard,343.39,In-Store,1,10.04
TXN007900,CUST00563,STR024,2023-08-11,Visa,44.90,Online,0,0.0
TXN000194,CUST00019,STR027,2022-01-06,Mastercard,641.58,In-Store,0,10.56
TXN003542,CUST00433,STR018,2024-03-17,Mastercard,585.48,In-Store,0,11.73
TXN004813,CUST00602,STR007,2022-03-22,Mastercard,270.96,Online,0,4.8
TXN003845,CUST00472,STR007,2024-07-11,Mastercard,490.15,Mobile App,0,7.18
TXN007902,CUST00069,STR004,2024-09-21,Debit,92.89,Online,0,0.0
TXN006125,CUST00769,STR019,2023-11-24,Mastercard,421.72,In-Store,0,10.48
TXN005229,CUST00655,STR023,2023-07-17,Mastercard,,In-Store,0,10.05
TXN007833,CUST00999,STR027,2024-03-12,Debit,108.23,In-Store,1,0.0
TXN000387,CUST00040,STR014,2023-03-23,Visa,279.77,Online,0,0.0
TXN003723,CUST00456,STR008,2024-11-24,Mastercard,305.96,In-Store,0,7.15
TXN001248,CUST00149,STR029,2022-12-14,Mastercard,444.61,In-Store,0,16.8
TXN007096,CUST00902,STR025,2024-10-31,Mastercard,164.48,In-Store,0,4.39
TXN005792,CUST00726,STR030,2024-08-30,Visa,98.18,In-Store,0,0.0
TXN001390,CUST00171,STR028,2024-08-06,Mastercard,327.68,In-Store,0,3.45
TXN007813,CUST00997,STR020,2023-11-21,Mastercard,581.09,Online,0,11.56
TXN001128,CUST00134,STR009,2023-12-05,Mastercard,46.20,In-Store,0,0.83
TXN005908,CUST00741,STR009,12-31-2024,Visa,208.72,In-Store,0,0.0
TXN004599,CUST00574,STR024,2024-07-10,Mastercard,62.74,Online,0,1.78
TXN004231,CUST00525,STR025,2023-11-27,Mastercard,497.10,In-Store,0,15.48
TXN006382,CUST00804,STR030,2022-02-17,Mastercard,488.10,Online,0,18.96
TXN001404,CUST00173,STR024,2023-11-24,Mastercard,604.69,Mobile App,0,17.39
TXN001855,CUST00228,STR014,2022-12-30,Mastercard,494.18,Online,0,14.63
TXN006807,CUST00861,STR016,2022-06-12,Mastercard,639.49,Online,0,15.07
TXN000433,CUST00045,STR028,2023-03-09,Mastercard,457.67,Online,0,7.92
TXN006218,CUST00780,STR002,04-25-2023,Visa,268.13,In-Store,0,0.0
TXN002458,CUST00296,STR001,2023-08-17,Cash,64.01,In-Store,0,0.0
TXN003943,CUST00486,STR030,2022-05-11,Mastercard,144.37,Online,0,1.59
TXN007697,CUST00979,STR027,2024-10-21,Cash,141.27,In-Store,0,0.0
TXN006777,CUST00857,STR013,2022-05-19,Visa,269.87,In-Store,0,0.0
TXN007278,CUST00926,STR027,2022-01-01,Mastercard,363.61,In-Store,0,11.79
TXN007484,CUST00953,STR017,2023-06-04,Mastercard,207.18,Mobile App,0,4.36
TXN005915,CUST00742,STR002,2023-12-25,Visa,198.99,In-Store,0,0.0
TXN002856,CUST00345,STR009,2022-05-21,Mastercard,402.46,Mobile App,0,6.4
TXN006080,CUST00761,STR021,06-02-2022,Debit,195.58,Online,0,0.0
TXN007266,CUST00925,STR015,2023-09-28,Visa,372.79,In-Store,0,0.0
TXN002957,CUST00358,STR022,2024-06-26,Visa,253.29,In-Store,0,0.0
TXN001105,CUST00131,STR003,2022-08-04,Debit,45.56,In-Store,0,0.0
TXN001451,CUST00176,STR028,2024-12-17,Visa,246.27,In-Store,1,0.0
TXN004980,CUST00622,STR006,2022-11-08,Cash,101.52,In-Store,0,0.0
TXN006176,CUST00774,STR023,2022-09-18,Mastercard,,Mobile App,0,5.13
TXN001311,CUST00156,STR018,2024-08-11,Debit,37.25,In-Store,0,0.0
TXN005818,CUST00729,STR011,2024-09-21,Mastercard,69.74,Mobile App,1,1.8
TXN004778,CUST00598,STR029,2022-09-12,Mastercard,183.35,In-Store,0,4.41
TXN001758,CUST00215,STR004,2022-08-02,Mastercard,220.96,Online,0,3.65
TXN007704,CUST00980,STR007,2022-06-25,Debit,244.46,In-Store,0,0.0
TXN005569,CUST00694,STR002,2023-12-01,Mastercard,74.78,In-Store,0,2.26
TXN005284,CUST00661,STR002,2023-03-07,Mastercard,60.06,In-Store,0,1.91
TXN002564,CUST00311,STR011,2023-02-14,Mastercard,600.34,In-Store,0,13.83
TXN005213,CUST00653,STR015,2022-01-15,Visa,282.66,In-Store,0,0.0
TXN001025,CUST00122,STR018,2023-01-09,Visa,298.04,Online,0,0.0
TXN004653,CUST00579,STR020,2024-12-12,Mastercard,385.67,In-Store,0,15.38
TXN003408,CUST00415,STR006,2024-10-22,Visa,203.86,Online,0,0.0
TXN002952,CUST00356,STR023,2024-11-20,Mastercard,620.07,In-Store,0,21.68
TXN007477,CUST00951,STR011,2024-06-25,Mastercard,539.43,Mobile App,0,20.35
TXN001643,CUST00199,STR020,2023-11-22,Mastercard,132.81,Mobile App,0,4.12
TXN005173,CUST00648,STR013,2023-12-07,Visa,331.25,In-Store,0,0.0
TXN000533,CUST00061,STR030,2024-08-21,Visa,193.25,In-Store,0,0.0
TXN007468,CUST00950,STR020,2022-04-29,Debit,199.06,In-Store,0,0.0
TXN000799,CUST00094,STR009,2022-04-21,Debit,203.93,Online,0,0.0
TXN006905,CUST00873,STR028,2024-09-11,Debit,139.20,Online,0,0.0
TXN005440,CUST00676,STR025,2023-05-22,Mastercard,142.95,In-Store,0,4.95
TXN005128,CUST00642,STR010,2023-06-04,Visa,349.46,In-Store,0,0.0
TXN003908,CUST00480,STR018,2023-05-19,Mastercard,559.04,In-Store,0,17.84
TXN002546,CUST00308,STR018,2024-11-25,Mastercard,505.31,Mobile App,0,7.54
TXN004755,CUST00595,STR008,2024-11-26,Visa,155.50,In-Store,0,0.0
TXN005572,CUST00694,STR003,2024-11-21,Mastercard,193.27,Mobile App,0,4.45
TXN007949,CUST00089,STR023,2022-02-15,Debit,25.03,Mobile App,0,0.0
TXN007123,CUST00905,STR009,2023-06-14,Debit,239.99,In-Store,0,0.0
TXN006761,CUST00856,STR003,2022-02-27,Mastercard,119.40,Online,0,1.84
TXN006083,CUST00762,STR026,2024-05-15,Cash,,Mobile App,0,0.0
TXN004519,CUST00564,STR007,2022-07-02,Visa,284.09,In-Store,0,0.0
TXN007646,CUST00972,STR023,2022-02-07,Mastercard,80.03,Online,0,1.66
TXN005582,CUST00694,STR019,2022-12-06,Mastercard,567.61,Online,0,8.5
TXN006598,CUST00831,STR012,2022-02-10,Cash,46.17,Online,0,0.0
TXN004578,CUST00572,STR007,2023-04-01,Mastercard,290.05,Online,0,3.12
TXN003253,CUST00391,STR026,2023-03-26,Debit,211.06,In-Store,0,0.0
TXN005255,CUST00657,STR003,2023-03-06,Mastercard,80.67,In-Store,0,2.96
TXN002654,CUST00323,STR009,2022-07-30,Mastercard,553.02,Online,0,13.71
TXN006225,CUST00781,STR017,2022-07-17,Visa,212.87,In-Store,0,0.0
TXN003521,CUST00432,STR001,2023-12-14,Debit,102.06,In-Store,0,0.0
TXN007659,CUST00975,STR025,2022-11-16,Debit,145.88,Online,0,0.0
TXN005890,CUST00739,STR004,2023-08-01,Mastercard,576.06,In-Store,0,11.52
TXN004057,CUST00501,STR026,07-06-2022,Mastercard,373.54,Mobile App,0,13.44
TXN000751,CUST00084,STR019,2024-07-10,Mastercard,547.12,Online,0,13.29
TXN006816,CUST00861,STR006,2022-03-12,Mastercard,323.24,Mobile App,0,8.8
TXN003290,CUST00397,STR027,2024-09-28,Mastercard,636.07,Mobile App,0,20.88
TXN001236,CUST00148,STR019,2023-02-21,Mastercard,171.15,Online,0,2.04
TXN003041,CUST00366,STR020,2022-07-08,Mastercard,365.17,Online,0,6.05
TXN005875,CUST00736,STR022,2023-06-24,Mastercard,60.19,Online,0,0.87
TXN003447,CUST00421,STR005,2023-12-20,Mastercard,98.14,Online,0,3.7
TXN004587,CUST00573,STR021,2022-02-06,Debit,177.76,In-Store,0,0.0
TXN001559,CUST00189,STR013,2024-12-06,Visa,59.24,In-Store,0,0.0
TXN004967,CUST00619,STR003,2022-08-06,Mastercard,538.21,Online,0,14.78
TXN002492,CUST00302,STR003,2024-12-09,Mastercard,183.78,Online,0,6.64
TXN004915,CUST00614,STR001,2023-04-14,Mastercard,591.23,In-Store,1,22.91
TXN001352,CUST00163,STR001,2023-11-27,Debit,196.59,Online,0,0.0
TXN007439,CUST00947,STR023,2022-08-30,Visa,224.34,Mobile App,0,0.0
TXN006031,CUST00755,STR009,2024-11-23,Visa,,Mobile App,0,0.0
TXN003000,CUST00362,STR029,2023-10-30,Mastercard,67.02,In-Store,0,1.9
TXN000011,CUST00001,STR028,2023-12-10,Mastercard,542.59,Online,0,15.81
TXN006652,CUST00841,STR016,2024-06-15,Visa,171.91,Mobile App,0,0.0
TXN001996,CUST00246,STR014,2023-07-05,Mastercard,48.08,Online,0,0.65
TXN004835,CUST00604,STR009,2023-07-28,Mastercard,412.73 CAD,In-Store,0,5.25
TXN006212,CUST00779,STR014,2024-12-09,Mastercard,216.11,In-Store,0,5.62
TXN003851,CUST00472,STR011,2023-12-10,Mastercard,166.44,In-Store,0,4.91
TXN000283,CUST00031,STR022,2024-05-24,Debit,234.65 CAD,Online,0,0.0
TXN001155,CUST00137,STR009,2024-09-06,Debit,157.83,In-Store,0,0.0
TXN007883,CUST00079,STR027,2023-01-12,Mastercard,246.31,Online,0,4.38
TXN003709,CUST00453,STR019,2023-10-14,Mastercard,191.89,In-Store,0,4.0
TXN004310,CUST00534,STR010,2023-07-14,Cash,,Mobile App,0,0.0
TXN004670,CUST00582,STR019,2023-11-11,Mastercard,364.47,Online,0,14.43
TXN003863,CUST00474,STR010,2022-07-20,Visa,65.04,In-Store,0,0.0
TXN006065,CUST00759,STR018,2022-05-17,Visa,224.29,In-Store,0,0.0
TXN006997,CUST00889,STR004,2024-09-03,Debit,182.92,In-Store,0,0.0
TXN001652,CUST00200,STR005,2022-01-26,Visa,297.72,Mobile App,0,0.0
TXN007120,CUST00904,STR004,2022-01-03,Cash,145.39,In-Store,0,0.0
TXN005999,CUST00752,STR009,2023-05-16,Mastercard,594.19,In-Store,0,7.92
TXN003733,CUST00456,STR003,2022-05-04,Mastercard,211.18,In-Store,0,2.83
TXN003376,CUST00411,STR005,2022-07-01,Visa,44.88 CAD,Online,0,0.0
TXN000176,CUST00017,STR008,2024-05-10,Visa,197.39,In-Store,0,0.0
TXN007154,CUST00909,STR030,2024-05-30,Debit,217.32,In-Store,0,0.0
TXN003377,CUST00411,STR028,2023-05-07,Visa,159.80,In-Store,0,0.0
TXN007532,CUST00958,STR022,2023-07-17,Mastercard,256.52,Mobile App,0,8.4
TXN005090,CUST00637,STR014,2023-01-01,Visa,36.71,Online,0,0.0
TXN000539,CUST00061,STR019,2022-01-08,Visa,298.75,Online,0,0.0
TXN003878,CUST00477,STR012,2023-12-20,Mastercard,245.14,In-Store,0,7.1
TXN000122,CUST00011,STR030,2023-07-11,Debit,65.63,Online,0,0.0
TXN001955,CUST00240,STR029,2023-11-20,Mastercard,91.37,In-Store,0,2.67
TXN007973,CUST00315,STR018,2023-01-01,Debit,48.35,Online,0,0.0
TXN000103,CUST00009,STR008,2022-06-08,Mastercard,256.24,Online,0,3.34
TXN002915,CUST00353,STR030,2022-09-05,Debit,,In-Store,0,0.0
TXN005411,CUST00674,STR028,2023-02-09,Mastercard,472.33,In-Store,0,9.59
TXN006155,CUST00772,STR028,2022-05-19,Mastercard,342.77,Online,1,4.9
TXN006999,CUST00890,STR021,2022-06-01,Mastercard,151.80,In-Store,0,1.87
TXN005516,CUST00687,STR022,2022-03-18,Visa,151.13,In-Store,0,0.0
TXN001575,CUST00192,STR021,2023-04-04,Mastercard,601.46,Online,0,7.68
TXN000509,CUST00058,STR026,2024-02-12,Mastercard,91.28,Online,0,2.99
TXN006878,CUST00870,STR025,2023-12-14,Mastercard,,Online,0,2.25
TXN003488,CUST00425,STR015,2022-08-01,Gift Card,77.25,In-Store,1,0.0
TXN003787,CUST00465,STR026,2022-03-11,Visa,136.55,In-Store,0,0.0
TXN007138,CUST00907,STR010,2023-01-23,Visa,340.48,In-Store,0,0.0
TXN003494,CUST00426,STR008,2024-11-26,Mastercard,204.02 CAD,Online,1,4.37
TXN003075,CUST00369,STR001,2022-08-19,Mastercard,518.45,In-Store,0,10.4
TXN007274,CUST00926,STR007,2022-11-05,Mastercard,55.33,In-Store,0,1.31
TXN004201,CUST00521,STR022,2022-11-24,Mastercard,376.83,In-Store,0,9.29
TXN000438,CUST00045,STR022,2023-12-12,Mastercard,,Online,0,2.58
TXN005261,CUST00658,STR009,2022-02-13,Visa,374.65 CAD,Online,0,0.0
TXN000890,CUST00106,STR002,2024-04-10,Mastercard,55.47,Mobile App,0,1.33
TXN002113,CUST00260,STR003,2024-04-27,Visa,125.59,In-Store,0,0.0
TXN005045,CUST00630,STR021,2023-07-04,Debit,114.15,In-Store,0,0.0
TXN005722,CUST00717,STR019,2024-03-28,Mastercard,53.72,In-Store,0,1.32
TXN002330,CUST00282,STR028,2022-12-29,Cash,78.74,Mobile App,0,0.0
TXN002739,CUST00334,STR012,2022-07-29,Mastercard,284.63,In-Store,0,5.86
TXN003109,CUST00373,STR014,2022-11-28,Mastercard,524.04,Mobile App,0,19.97
TXN005621,CUST00702,STR029,2024-11-02,Mastercard,596.30,In-Store,0,17.8
TXN007689,CUST00978,STR024,2024-12-05,Mastercard,630.65,In-Store,0,12.46
TXN005195,CUST00651,STR019,2023-02-23,Mastercard,362.24,Online,0,5.68
TXN000416,CUST00043,STR013,2023-08-29,Mastercard,108.74,Mobile App,0,1.76
TXN002028,CUST00251,STR025,2022-12-25,Mastercard,383.19,Online,0,13.92
TXN004017,CUST00496,STR009,2023-06-11,Visa,245.05,Online,0,0.0
TXN003664,CUST00448,STR023,2022-02-13,Visa,112.18,Online,0,0.0
TXN001570,CUST00191,STR008,2024-01-18,Gift Card,77.87,Mobile App,0,0.0
TXN007443,CUST00948,STR011,2022-11-01,Cash,,Online,0,0.0
TXN005684,CUST00712,STR028,2022-07-29,Visa,172.03,Online,0,0.0
TXN007039,CUST00894,STR018,2024-04-09,Mastercard,541.61,Online,0,12.62
TXN006642,CUST00839,STR016,2024-06-10,Debit,141.91,In-Store,0,0.0
TXN007258,CUST00924,STR026,2023-04-30,Debit,152.02,Online,0,0.0
TXN005246,CUST00657,STR012,2024-04-29,Mastercard,431.46,Online,0,15.62
TXN001521,CUST00184,STR013,2023-12-11,Mastercard,532.93,In-Store,0,15.16
TXN005465,CUST00681,STR019,2023-04-04,Debit,247.18,In-Store,0,0.0
TXN006695,CUST00847,STR001,2023-02-28,Debit,,Online,0,0.0
TXN007396,CUST00939,STR009,2022-10-19,Visa,369.56,Online,0,0.0
TXN001662,CUST00202,STR003,2023-01-10,Mastercard,,In-Store,0,8.59
TXN007815,CUST00997,STR024,2024-12-06,Mastercard,461.71,In-Store,0,8.21
TXN000238,CUST00025,STR026,10-15-2022,Mastercard,518.13,In-Store,0,6.94
TXN007694,CUST00978,STR023,2023-05-11,Mastercard,612.12,Mobile App,0,7.98
TXN002688,CUST00327,STR019,2023-08-23,Visa,129.27,In-Store,0,0.0
TXN001348,CUST00162,STR006,2023-10-23,Debit,49.77,Mobile App,0,0.0
TXN001704,CUST00207,STR009,2023-01-05,Debit,42.47,In-Store,0,0.0
TXN000411,CUST00043,STR012,2024-06-21,Mastercard,613.37,In-Store,0,7.95
