transaction_id,customer_id,store_id,transaction_date,amount,channel,return_flag,cashback_earned,item_id
TXN000266,CUST00029,STR019,2023-06-08,368.86,In-Store,0,11.5,ITM0000308
TXN000267,CUST00029,STR019,2022-12-05,392.89,Online,0,7.26,ITM0000309
TXN000267,CUST00029,STR019,2022-12-05,392.89,Online,0,7.26,ITM0000310
TXN000268,CUST00029,STR015,2024-03-05,126.64,Mobile App,0,2.54,ITM0000311
TXN000269,CUST00029,STR030,12-24-2023,536.77,In-Store,0,15.11,ITM0000312
TXN000270,CUST00030,STR001,2022-01-09,513.58,In-Store,0,8.29,ITM0000313
TXN000271,CUST00030,STR026,2023-12-17,,Online,0,4.85,ITM0000314
TXN000272,CUST00030,STR006,2024-01-30,473.17,In-Store,0,9.99,ITM0000315
TXN000273,CUST00030,STR001,2023-09-07,630.65,Online,0,9.91,ITM0000316
TXN000274,CUST00030,STR016,2022-01-16,384.22,In-Store,0,3.93,ITM0000317
TXN000275,CUST00030,STR028,2024-07-24,176.49,Online,0,4.33,ITM0000318
TXN000276,CUST00030,STR025,08-31-2024,601.11,In-Store,0,15.05,ITM0000319
TXN000277,CUST00030,STR016,2022-10-15,462.91,Online,0,7.38,ITM0000320
TXN000277,CUST00030,STR016,2022-10-15,462.91,Online,0,7.38,ITM0000320
TXN000278,CUST00031,STR030,2022-05-06,17.03,In-Store,0,0,ITM0000321
TXN000279,CUST00031,STR009,2022-10-17,183.34,In-Store,0,0,ITM0000322
TXN000280,CUST00031,STR029,2023-08-18,129.88,Online,0,0,ITM0000323
TXN000281,CUST00031,STR023,2024-09-17,,Online,1,0,ITM0000324
TXN000281,CUST00031,STR023,2024-09-17,,Online,1,0,ITM0000325
TXN000281,CUST00031,STR023,2024-09-17,,Online,1,0,ITM0000326
TXN000282,CUST00031,STR027,2022-07-12,192.99,Mobile App,0,0,ITM0000327
TXN000282,CUST00031,STR027,2022-07-12,192.99,Mobile App,0,0,ITM0000327
TXN000283,CUST00031,STR022,2024-05-24,234.65 CAD,Online,0,0,ITM0000328
TXN000284,CUST00031,STR023,2022-08-10,103.41,Online,0,0,ITM0000329
TXN000285,CUST00031,STR015,2024-03-27,109.62,In-Store,0,0,ITM0000330
TXN000285,CUST00031,STR015,2024-03-27,109.62,In-Store,0,0,ITM0000330
TXN000286,CUST00032,STR010,2023-01-22,183.06,Online,0,5.21,ITM0000331
TXN000287,CUST00032,STR013,2023-11-28,641.71,Online,0,21.44,ITM0000332
TXN000287,CUST00032,STR013,2023-11-28,641.71,Online,0,21.44,ITM0000332
TXN000288,CUST00032,STR027,07-25-2022,151.2,In-Store,0,2.68,ITM0000333
TXN000289,CUST00032,STR010,2022-01-14,260.73,In-Store,0,3,ITM0000334
TXN000290,CUST00032,STR019,2022-04-27,521.04,In-Store,0,10.35,ITM0000335
TXN000291,CUST00032,STR001,2023-11-29,295.63,In-Store,0,6.05,ITM0000336
TXN000292,CUST00032,STR030,2022-08-02,555.26,In-Store,0,14.82,ITM0000337
TXN000293,CUST00032,STR007,2023-12-22,345.24,In-Store,0,9.67,ITM0000338
TXN000294,CUST00032,STR019,2022-04-21,285.78,In-Store,0,4.94,ITM0000339
TXN000295,CUST00032,STR013,2023-06-02,640.82,Mobile App,0,11.02,ITM0000340
TXN000296,CUST00032,STR016,2022-11-25,614.87,Online,0,13.67,ITM0000341
TXN000297,CUST00032,STR018,2024-11-29,229.33,In-Store,0,6.37,ITM0000342
TXN000298,CUST00032,STR005,2022-06-20,343.82,In-Store,0,3.79,ITM0000343
TXN000299,CUST00032,STR022,2023-11-23,92.68,Online,0,1.82,ITM0000344
TXN000300,CUST00033,STR007,2022-02-19,246.13,Online,0,3.31,ITM0000345
TXN000301,CUST00033,STR023,2023-02-20,576.26,Online,1,11.3,ITM0000346
TXN000301,CUST00033,STR023,2023-02-20,576.26,Online,1,11.3,ITM0000347
TXN000302,CUST00033,STR013,2024-05-11,594.84,Online,0,21.95,ITM0000348
TXN000303,CUST00033,STR019,2022-11-23,480.65,In-Store,0,13.29,ITM0000349
TXN000304,CUST00033,STR024,2022-05-16,357.84,In-Store,1,12.74,ITM0000350
TXN000305,CUST00033,STR021,2024-12-24,145.83,Mobile App,0,4.52,ITM0000351
TXN000306,CUST00033,STR002,2024-12-01,421.25,Online,0,15.88,ITM0000352
TXN000307,CUST00033,STR003,2023-03-28,,In-Store,0,4.45,ITM0000353
TXN000307,CUST00033,STR003,2023-03-28,,In-Store,0,4.45,ITM0000354
TXN000308,CUST00033,STR005,2022-02-20,534.57,Mobile App,0,12.23,ITM0000355
TXN000309,CUST00033,STR025,2022-05-17,640.33,Online,0,23.58,ITM0000356
TXN000310,CUST00033,STR028,2023-06-10,556.55,In-Store,0,6.8,ITM0000357
TXN000311,CUST00033,STR024,2023-12-03,451.35,In-Store,0,10.37,ITM0000358
TXN000312,CUST00033,STR010,2023-02-20,417.43,Mobile App,0,11.49,ITM0000359
TXN000313,CUST00033,STR014,2022-09-13,125.36,Online,0,2.79,ITM0000360
TXN000314,CUST00034,STR004,2023-12-31,502.06,In-Store,0,12.23,ITM0000361
TXN000315,CUST00034,STR028,2022-07-21,332.02,Mobile App,0,8.73,ITM0000362
TXN000316,CUST00034,STR018,2023-03-20,184.07,In-Store,0,3.82,ITM0000363
TXN000317,CUST00034,STR025,2022-06-29,281.87,Online,0,10.63,ITM0000364
TXN000318,CUST00034,STR014,2022-12-19,152.29,In-Store,0,4.68,ITM0000365
TXN000318,CUST00034,STR014,2022-12-19,152.29,In-Store,0,4.68,ITM0000366
TXN000319,CUST00034,STR015,2022-01-23,459.55,Online,0,10.04,ITM0000367
TXN000320,CUST00034,STR001,12-24-2024,630.15,In-Store,0,10.87,ITM0000368
TXN000320,CUST00034,STR001,12-24-2024,630.15,In-Store,0,10.87,ITM0000369
TXN000321,CUST00034,STR011,2023-10-14,104.77,In-Store,0,2.51,ITM0000370
TXN000322,CUST00034,STR016,2024-06-07,407.99,In-Store,0,14.34,ITM0000371
TXN000323,CUST00034,STR011,2024-01-27,364.64,In-Store,0,11.42,ITM0000372
TXN000323,CUST00034,STR011,2024-01-27,364.64,In-Store,0,11.42,ITM0000373
TXN000324,CUST00034,STR025,2023-11-26,584.08,In-Store,0,16.05,ITM0000374
TXN000325,CUST00034,STR028,05-24-2022,124.84,In-Store,0,4.25,ITM0000375
TXN000326,CUST00034,STR004,2024-12-30,88.97,Online,0,2.03,ITM0000376
TXN000327,CUST00034,STR002,2022-04-25,260.25,In-Store,0,4.65,ITM0000377
TXN000328,CUST00034,STR027,2023-01-06,312.8,Mobile App,0,7.47,ITM0000378
TXN000328,CUST00034,STR027,2023-01-06,312.8,Mobile App,0,7.47,ITM0000379
TXN000329,CUST00034,STR025,2022-04-12,431.96,In-Store,0,5.92,ITM0000380
TXN000330,CUST00034,STR021,2022-11-04,48.05,In-Store,0,0.53,ITM0000381
TXN000331,CUST00034,STR020,2022-12-15,443.56,In-Store,1,6.59,ITM0000382
TXN000332,CUST00035,STR004,2023-01-23,168.6,Online,0,2.54,ITM0000383
TXN000333,CUST00035,STR005,2023-12-02,52.09,Online,0,1.93,ITM0000384
TXN000334,CUST00035,STR016,2024-12-18,261.72,Mobile App,0,4.88,ITM0000385
TXN000335,CUST00035,STR029,2022-02-20,239.25 CAD,Online,0,7,ITM0000386
TXN000335,CUST00035,STR029,2022-02-20,239.25 CAD,Online,0,7,ITM0000387
TXN000336,CUST00035,STR020,2023-07-22,617.08,In-Store,0,20.55,ITM0000388
TXN000337,CUST00035,STR018,2024-10-12,479.42,Mobile App,0,10,ITM0000389
TXN000338,CUST00035,STR009,2023-09-15,267.33,In-Store,0,5.73,ITM0000390
TXN000338,CUST00035,STR009,2023-09-15,267.33,In-Store,0,5.73,ITM0000391
TXN000339,CUST00035,STR022,2024-05-28,634.86,Online,0,22.99,ITM0000392
TXN000340,CUST00035,STR017,2023-02-11,572.27,In-Store,0,18.45,ITM0000393
TXN000341,CUST00035,STR021,2023-04-14,605.37,In-Store,0,8.96,ITM0000394
TXN000342,CUST00035,STR013,2024-05-02,171.66,Online,0,2.95,ITM0000395
TXN000343,CUST00035,STR016,2022-03-02,534.96,In-Store,0,20.18,ITM0000396
TXN000344,CUST00035,STR020,2024-12-16,510.59,Online,0,15.04,ITM0000397
TXN000345,CUST00035,STR023,2024-12-17,,In-Store,0,13.4,ITM0000398
TXN000346,CUST00035,STR024,09-18-2023,76.34,In-Store,0,1.38,ITM0000399
TXN000347,CUST00035,STR009,2022-11-23,319.31,In-Store,1,8.97,ITM0000400
TXN000348,CUST00035,STR015,2023-02-06,465.14,In-Store,0,17.31,ITM0000401
TXN000349,CUST00035,STR012,2023-10-07,520.97,Online,1,5.28,ITM0000402
TXN000350,CUST00036,STR012,2022-12-11,381.05,In-Store,0,5.33,ITM0000403
TXN000351,CUST00036,STR022,2022-01-10,,In-Store,0,4.83,ITM0000404
TXN000352,CUST00036,STR020,2022-11-28,594.4,In-Store,0,17.93,ITM0000405
TXN000353,CUST00036,STR020,2023-04-22,497.86,Mobile App,0,7.79,ITM0000406
TXN000354,CUST00036,STR009,12-12-2022,391.42,Mobile App,0,8.12,ITM0000407
TXN000355,CUST00036,STR014,2024-08-01,130.88,Online,0,2.03,ITM0000408
TXN000356,CUST00036,STR008,2022-12-23,261.72,In-Store,0,7.93,ITM0000409
TXN000356,CUST00036,STR008,2022-12-23,261.72,In-Store,0,7.93,ITM0000409
TXN000357,CUST00036,STR009,2023-12-15,622.28 CAD,Online,0,6.99,ITM0000410
TXN000358,CUST00036,STR003,2022-06-15,237.75,In-Store,0,4.55,ITM0000411
TXN000359,CUST00036,STR023,2024-01-03,457.4,In-Store,0,15.07,ITM0000412
TXN000360,CUST00036,STR004,2022-10-05,371.73,In-Store,0,8.65,ITM0000413
TXN000361,CUST00036,STR027,2022-11-25,447.36,In-Store,1,14.13,ITM0000414
TXN000362,CUST00036,STR004,2022-12-08,196.97,In-Store,0,5.01,ITM0000415
TXN000363,CUST00037,STR026,2022-08-31,216.69,Online,0,0,ITM0000416
TXN000363,CUST00037,STR026,2022-08-31,216.69,Online,0,0,ITM0000417
TXN000364,CUST00037,STR030,2022-01-29,245.93,In-Store,0,0,ITM0000418
TXN000365,CUST00037,STR014,2022-06-21,251.32,In-Store,0,0,ITM0000419
TXN000365,CUST00037,STR014,06-21-2022,251.32,In-Store,0,0,ITM0000419
TXN000366,CUST00037,STR020,2023-04-27,371.11,In-Store,0,0,ITM0000420
TXN000367,CUST00037,STR010,2024-10-08,377.88,In-Store,0,0,ITM0000421
TXN000367,CUST00037,STR010,2024-10-08,377.88,In-Store,0,0,ITM0000422
TXN000368,CUST00037,STR005,2022-10-20,369.13,Mobile App,0,0,ITM0000423
TXN000369,CUST00037,STR022,2024-05-07,190.27,Online,1,0,ITM0000424
TXN000370,CUST00037,STR008,2023-03-17,130.15,Online,0,0,ITM0000425
TXN000371,CUST00037,STR010,2024-12-22,383.98,In-Store,0,0,ITM0000426
TXN000371,CUST00037,STR010,2024-12-22,383.98,In-Store,0,0,ITM0000427
TXN000372,CUST00037,STR021,2022-07-05,271.59,In-Store,0,0,ITM0000428
TXN000373,CUST00037,STR012,2023-05-12,175.28,In-Store,0,0,ITM0000429
TXN000374,CUST00038,STR008,2022-12-26,,In-Store,0,0,ITM0000430
TXN000375,CUST00038,STR012,2024-08-23,100.03,In-Store,0,0,ITM0000431
TXN000376,CUST00038,STR011,2022-05-11,40.9,In-Store,0,0,ITM0000432
TXN000377,CUST00038,STR007,2023-08-08,162.75,Mobile App,0,0,ITM0000433
TXN000378,CUST00038,STR008,2023-02-20,167.02,In-Store,0,0,ITM0000434
TXN000379,CUST00038,STR003,2023-04-06,230.11,Mobile App,0,0,ITM0000435
TXN000380,CUST00039,STR022,2024-09-17,77.71,Online,0,0,ITM0000436
TXN000381,CUST00039,STR019,2024-04-15,30.59,In-Store,0,0,ITM0000437
TXN000382,CUST00040,STR026,2022-09-17,171.19,Mobile App,0,0,ITM0000438
TXN000382,CUST00040,STR026,2022-09-17,171.19,Mobile App,0,0,ITM0000439
TXN000382,CUST00040,STR026,2022-09-17,171.19,Mobile App,0,0,ITM0000440
TXN000383,CUST00040,STR006,2024-07-14,,In-Store,0,0,ITM0000441
TXN000384,CUST00040,STR003,2022-10-17,281.99,Online,0,0,ITM0000442
TXN000385,CUST00040,STR020,2024-09-28,,In-Store,0,0,ITM0000443
TXN000386,CUST00040,STR029,2023-05-20,173.9,In-Store,0,0,ITM0000444
TXN000387,CUST00040,STR014,2023-03-23,279.77,Online,0,0,ITM0000445
TXN000388,CUST00040,STR019,2022-02-25,159.62,In-Store,0,0,ITM0000446
TXN000389,CUST00040,STR010,2022-01-03,190.78,In-Store,0,0,ITM0000447
TXN000389,CUST00040,STR010,2022-01-03,190.78,In-Store,0,0,ITM0000448
TXN000390,CUST00040,STR007,2022-06-15,164.94,In-Store,0,0,ITM0000449
TXN000391,CUST00040,STR006,2022-04-15,28.88,In-Store,0,0,ITM0000450
TXN000391,CUST00040,STR006,2022-04-15,28.88,In-Store,0,0,ITM0000450
TXN000392,CUST00041,STR024,11-22-2023,581.1,Mobile App,0,21.16,ITM0000451
TXN000393,CUST00041,STR015,2022-12-15,346.83,Online,0,10.22,ITM0000452
TXN000393,CUST00041,STR015,2022-12-15,346.83,Online,0,10.22,ITM0000452
TXN000394,CUST00041,STR024,2022-04-08,408.8,Online,0,12.49,ITM0000453
TXN000395,CUST00041,STR003,2024-07-29,221.53,In-Store,0,3.81,ITM0000454
TXN000396,CUST00041,STR003,2024-05-18,98.72,Mobile App,0,2.96,ITM0000455
TXN000396,CUST00041,STR003,2024-05-18,98.72,Mobile App,0,2.96,ITM0000456
TXN000396,CUST00041,STR003,2024-05-18,98.72,Mobile App,0,2.96,ITM0000457
TXN000397,CUST00041,STR008,2022-12-10,101.08,In-Store,0,2.66,ITM0000458
TXN000398,CUST00041,STR018,2022-12-05,366.6 CAD,In-Store,0,5.58,ITM0000459
TXN000398,CUST00041,STR018,2022-12-05,366.6 CAD,In-Store,0,5.58,ITM0000460
TXN000398,CUST00041,STR018,2022-12-05,366.6 CAD,In-Store,0,5.58,ITM0000461
TXN000399,CUST00041,STR025,2023-02-08,86.85,Online,0,2.75,ITM0000462
TXN000399,CUST00041,STR025,2023-02-08,86.85,Online,0,2.75,ITM0000463
TXN000399,CUST00041,STR025,2023-02-08,86.85,Online,0,2.75,ITM0000464
TXN000400,CUST00041,STR022,2022-12-05,367.86,Online,0,14.03,ITM0000465
TXN000401,CUST00041,STR020,2024-09-07,490.35,In-Store,0,13.62,ITM0000466
TXN000402,CUST00041,STR006,2023-09-20,301.33,In-Store,0,4.18,ITM0000467
TXN000403,CUST00042,STR016,2022-04-13,198.43,Mobile App,0,0,ITM0000468
TXN000404,CUST00042,STR018,2023-03-21,71.74,In-Store,0,0,ITM0000469
TXN000404,CUST00042,STR018,2023-03-21,71.74,In-Store,0,0,ITM0000470
TXN000405,CUST00042,STR011,2023-06-30,211.92,In-Store,0,0,ITM0000471
TXN000406,CUST00042,STR003,2022-01-07,139.34,Online,0,0,ITM0000472
TXN000407,CUST00043,STR010,2022-06-14,527.11,In-Store,0,11.92,ITM0000473
TXN000408,CUST00043,STR027,2023-12-12,246.44,In-Store,0,5.63,ITM0000474
TXN000409,CUST00043,STR022,2023-11-27,459.74,In-Store,0,6.55,ITM0000475
TXN000410,CUST00043,STR024,2023-12-15,105,In-Store,0,3.96,ITM0000476
TXN000411,CUST00043,STR012,2024-06-21,613.37,In-Store,0,7.95,ITM0000477
TXN000412,CUST00043,STR002,12-10-2024,214.76,In-Store,0,6.58,ITM0000478
TXN000413,CUST00043,STR010,2023-08-15,626.46,In-Store,0,13.43,ITM0000479
TXN000414,CUST00043,STR001,10-09-2024,483.79,In-Store,0,5.88,ITM0000480
TXN000414,CUST00043,STR001,10-09-2024,483.79,In-Store,0,5.88,ITM0000481
TXN000415,CUST00043,STR010,2024-07-25,99.03,In-Store,0,2.1,ITM0000482
TXN000415,CUST00043,STR010,2024-07-25,99.03,In-Store,0,2.1,ITM0000483
TXN000416,CUST00043,STR013,2023-08-29,108.74,Mobile App,0,1.76,ITM0000484
TXN000417,CUST00043,STR009,2024-05-01,56.6,In-Store,0,2.22,ITM0000485
TXN000418,CUST00043,STR030,2024-03-04,590.46,In-Store,0,15.8,ITM0000486
TXN000419,CUST00043,STR022,2023-12-24,174.13,Online,0,3.84,ITM0000487
TXN000420,CUST00043,STR012,04-10-2023,88.04,Online,0,3.4,ITM0000488
TXN000421,CUST00044,STR006,2022-04-27,273,In-Store,0,0,ITM0000489
TXN000422,CUST00044,STR009,2022-12-04,249.37,In-Store,0,0,ITM0000490
TXN000423,CUST00044,STR030,2022-02-21,166.42,Online,0,0,ITM0000491
TXN000424,CUST00044,STR006,2022-03-25,228.71,In-Store,0,0,ITM0000492
TXN000425,CUST00044,STR007,2023-05-07,71.53,In-Store,0,0,ITM0000493
TXN000425,CUST00044,STR007,2023-05-07,71.53,In-Store,0,0,ITM0000493
TXN000425,CUST00044,STR007,2023-05-07,71.53,In-Store,0,0,ITM0000494
TXN000425,CUST00044,STR007,2023-05-07,71.53,In-Store,0,0,ITM0000494
TXN000426,CUST00044,STR025,2023-04-03,286.2,Mobile App,0,0,ITM0000495
TXN000427,CUST00044,STR016,2022-02-24,342.99,In-Store,0,0,ITM0000496
TXN000428,CUST00044,STR027,2023-06-18,271.06,Online,0,0,ITM0000497
TXN000429,CUST00044,STR002,2023-04-05,259.11,In-Store,0,0,ITM0000498
TXN000430,CUST00044,STR004,2022-05-19,64.92,In-Store,0,0,ITM0000499
TXN000431,CUST00044,STR014,2023-02-24,321.45,In-Store,0,0,ITM0000500
TXN000432,CUST00044,STR029,2022-04-15,398.09,Mobile App,0,0,ITM0000501
TXN000433,CUST00045,STR028,2023-03-09,457.67,Online,0,7.92,ITM0000502
TXN000433,CUST00045,STR028,2023-03-09,457.67,Online,0,7.92,ITM0000502
TXN000433,CUST00045,STR028,2023-03-09,457.67,Online,0,7.92,ITM0000503
TXN000433,CUST00045,STR028,2023-03-09,457.67,Online,0,7.92,ITM0000503
TXN000434,CUST00045,STR012,2022-11-30,403.79,Online,0,6.19,ITM0000504
TXN000435,CUST00045,STR007,12-09-2024,411.37,In-Store,0,4.99,ITM0000505
TXN000436,CUST00045,STR019,2023-03-09,460.74,Online,0,5.35,ITM0000506
TXN000437,CUST00045,STR002,2024-12-22,141.68,In-Store,0,4.92,ITM0000507
TXN000438,CUST00045,STR022,2023-12-12,,Online,0,2.58,ITM0000508
TXN000439,CUST00045,STR027,2023-02-03,,In-Store,0,4.07,ITM0000509
TXN000439,CUST00045,STR027,2023-02-03,,In-Store,0,4.07,ITM0000510
TXN000440,CUST00045,STR028,2023-11-06,62.34,In-Store,0,2.18,ITM0000511
TXN000441,CUST00045,STR012,2023-05-12,139.64,Online,0,4.65,ITM0000512
TXN000442,CUST00045,STR027,2024-12-16,591.32,Mobile App,0,22.18,ITM0000513
TXN000443,CUST00045,STR005,2023-12-03,408.29,In-Store,0,15.85,ITM0000514
TXN000444,CUST00045,STR023,2023-11-24,548.51,Online,0,19.98,ITM0000515
TXN000445,CUST00046,STR028,2023-06-05,210.54,In-Store,0,0,ITM0000516
TXN000446,CUST00046,STR006,2022-08-06,207.44,Online,0,0,ITM0000517
TXN000447,CUST00047,STR019,2022-09-06,281.05,Online,0,3.63,ITM0000518
TXN000448,CUST00047,STR011,2023-03-02,378.46,In-Store,0,6.26,ITM0000519
TXN000449,CUST00047,STR025,2022-04-18,45.29,Online,0,1.16,ITM0000520
TXN000450,CUST00047,STR021,2023-11-23,419.28,Online,0,8.04,ITM0000521
TXN000451,CUST00047,STR024,2023-11-22,383.07,Online,0,11.91,ITM0000522
TXN000452,CUST00048,STR029,2024-09-17,99.05,In-Store,0,0,ITM0000523
TXN000453,CUST00048,STR017,2022-07-10,,In-Store,0,0,ITM0000524
TXN000454,CUST00048,STR016,2023-03-18,144.82,In-Store,0,0,ITM0000525
TXN000455,CUST00048,STR005,2022-02-28,76.95,In-Store,0,0,ITM0000526
TXN000456,CUST00049,STR023,2023-08-25,244.04,Mobile App,0,0,ITM0000527
TXN000456,CUST00049,STR023,2023-08-25,244.04,Mobile App,0,0,ITM0000528
TXN000457,CUST00049,STR024,2022-12-18,166.89,Mobile App,0,0,ITM0000529
TXN000458,CUST00049,STR027,2024-12-11,221.7,Online,0,0,ITM0000530
TXN000459,CUST00049,STR030,2022-05-06,111.77,In-Store,0,0,ITM0000531
TXN000459,CUST00049,STR030,2022-05-06,111.77,In-Store,0,0,ITM0000531
TXN000460,CUST00049,STR029,2024-06-07,88.48,In-Store,0,0,ITM0000532
TXN000461,CUST00049,STR010,2022-07-24,167.47,In-Store,0,0,ITM0000533
TXN000461,CUST00049,STR010,2022-07-24,167.47,In-Store,0,0,ITM0000534
TXN000462,CUST00049,STR022,2023-07-09,51.5,In-Store,0,0,ITM0000535
TXN000462,CUST00049,STR022,2023-07-09,51.5,In-Store,0,0,ITM0000536
TXN000463,CUST00050,STR012,2024-12-09,307.92,Online,0,4.17,ITM0000537
TXN000464,CUST00050,STR011,2024-11-20,79.73,In-Store,0,2.26,ITM0000538
TXN000465,CUST00050,STR018,2023-12-12,157.37,Online,0,2.48,ITM0000539
TXN000466,CUST00050,STR005,2022-03-21,546.8,In-Store,0,7,ITM0000540
TXN000467,CUST00050,STR013,04-25-2022,543.04,Mobile App,0,18.82,ITM0000541
TXN000468,CUST00050,STR020,2022-12-10,273.83,In-Store,0,7.61,ITM0000542
TXN000469,CUST00050,STR023,2022-12-05,332.97,In-Store,0,12.68,ITM0000543
TXN000469,CUST00050,STR023,2022-12-05,332.97,In-Store,0,12.68,ITM0000544
TXN000469,CUST00050,STR023,2022-12-05,332.97,In-Store,0,12.68,ITM0000545
TXN000470,CUST00050,STR019,2024-05-17,512.97,In-Store,0,11.03,ITM0000546
TXN000471,CUST00051,STR003,2023-05-28,23,Online,0,0,ITM0000547
TXN000472,CUST00051,STR001,2023-01-28,95.24,Online,0,0,ITM0000548
TXN000473,CUST00051,STR021,2023-09-18,27.75,Online,0,0,ITM0000549
TXN000474,CUST00051,STR022,2022-01-05,63,In-Store,0,0,ITM0000550
TXN000475,CUST00051,STR007,2023-07-08,67.42,Online,0,0,ITM0000551
TXN000476,CUST00052,STR009,2023-04-17,,In-Store,0,0,ITM0000552
TXN000477,CUST00052,STR029,2024-12-14,63.37,Online,0,0,ITM0000553
TXN000478,CUST00052,STR026,2024-11-05,70.85,In-Store,0,0,ITM0000554
TXN000479,CUST00052,STR018,2023-08-06,44.87,In-Store,1,0,ITM0000555
TXN000480,CUST00052,STR011,2022-10-01,87.63,In-Store,0,0,ITM0000556
TXN000481,CUST00053,STR012,2022-02-14,150.74,In-Store,0,0,ITM0000557
TXN000482,CUST00053,STR012,2024-12-07,204.64,Online,0,0,ITM0000558
TXN000483,CUST00053,STR028,2024-09-09,213.23,In-Store,0,0,ITM0000559
TXN000484,CUST00053,STR007,2024-05-14,81.59,In-Store,0,0,ITM0000560
TXN000484,CUST00053,STR007,2024-05-14,81.59,In-Store,0,0,ITM0000561
TXN000485,CUST00054,STR002,2024-08-21,110.14,In-Store,0,0,ITM0000562
TXN000486,CUST00054,STR002,2024-12-07,62.33,Online,0,0,ITM0000563
TXN000487,CUST00054,STR018,2023-11-28,79.38,In-Store,0,0,ITM0000564
TXN000487,CUST00054,STR018,2023-11-28,79.38,In-Store,0,0,ITM0000565
TXN000488,CUST00054,STR024,2023-07-17,246.7,Online,0,0,ITM0000566
TXN000489,CUST00054,STR014,2024-02-12,136.34,In-Store,0,0,ITM0000567
TXN000490,CUST00054,STR014,2023-06-13,122.39,Online,0,0,ITM0000568
TXN000491,CUST00054,STR028,2022-02-15,219.96,Mobile App,0,0,ITM0000569
TXN000492,CUST00054,STR020,2022-06-24,213.88,In-Store,0,0,ITM0000570
TXN000493,CUST00055,STR023,2023-03-17,199.03,Mobile App,0,4,ITM0000571
TXN000494,CUST00055,STR024,2024-09-10,295.49,In-Store,0,3.63,ITM0000572
TXN000495,CUST00055,STR004,2024-10-31,52.2,In-Store,0,0.93,ITM0000573
TXN000496,CUST00055,STR012,2024-12-03,,Online,0,14.55,ITM0000574
TXN000497,CUST00055,STR030,2024-11-25,578.6,In-Store,0,6.07,ITM0000575
TXN000498,CUST00056,STR023,2024-04-17,178.2,Online,1,0,ITM0000576
TXN000499,CUST00056,STR002,2024-09-19,153.68 CAD,In-Store,0,0,ITM0000577
TXN000500,CUST00056,STR026,2023-06-26,,Online,0,0,ITM0000578
TXN000501,CUST00056,STR026,2022-12-10,362.32,In-Store,0,0,ITM0000579
TXN000502,CUST00056,STR011,2022-03-10,341.68,In-Store,0,0,ITM0000580
TXN000503,CUST00056,STR028,2023-05-08,227.09,Online,0,0,ITM0000581
TXN000504,CUST00056,STR028,2022-12-20,308.34,Online,0,0,ITM0000582
TXN000505,CUST00056,STR025,2022-05-27,260.94,Online,0,0,ITM0000583
TXN000506,CUST00057,STR014,05-16-2023,116.22,Mobile App,0,0,ITM0000584
TXN000507,CUST00057,STR017,2024-02-29,37.42,In-Store,0,0,ITM0000585
TXN000508,CUST00057,STR003,2022-06-23,13.04,Mobile App,0,0,ITM0000586
TXN000509,CUST00058,STR026,2024-02-12,91.28,Online,0,2.99,ITM0000587
TXN000510,CUST00058,STR028,2024-10-28,129.93,Mobile App,0,2.66,ITM0000588
TXN000511,CUST00058,STR007,2024-02-10,69.75,In-Store,0,0.81,ITM0000589
TXN000512,CUST00058,STR010,2023-02-02,171.54,Online,0,4.78,ITM0000590
TXN000513,CUST00058,STR024,2024-04-05,,Online,0,5.32,ITM0000591
TXN000514,CUST00058,STR008,2022-05-28,131.83,In-Store,0,1.67,ITM0000592
TXN000515,CUST00058,STR004,2022-04-08,174.1,Mobile App,0,6.27,ITM0000593
TXN000516,CUST00058,STR022,2024-08-02,301.08,In-Store,0,5.22,ITM0000594
TXN000517,CUST00058,STR002,2024-03-14,231.03,In-Store,0,6.15,ITM0000595
TXN000517,CUST00058,STR002,2024-03-14,231.03,In-Store,0,6.15,ITM0000596
TXN000518,CUST00058,STR016,2024-09-27,201.63,Mobile App,0,5.73,ITM0000597
TXN000519,CUST00058,STR027,08-11-2023,613.98,In-Store,0,16.96,ITM0000598
TXN000519,CUST00058,STR027,08-11-2023,613.98,In-Store,0,16.96,ITM0000599
TXN000520,CUST00058,STR009,2023-01-25,320.41,Mobile App,0,12.45,ITM0000600
TXN000521,CUST00058,STR018,05-07-2023,324.1,In-Store,0,11.72,ITM0000601
TXN000522,CUST00059,STR012,2024-09-10,68.98,In-Store,0,0,ITM0000602
TXN000522,CUST00059,STR012,2024-09-10,68.98,In-Store,0,0,ITM0000603
TXN000523,CUST00060,STR025,2022-07-24,86.38,In-Store,0,2.88,ITM0000604
TXN000524,CUST00060,STR002,2022-03-02,75.5,Online,0,2.68,ITM0000605
TXN000525,CUST00060,STR012,2022-02-04,267.29,Online,0,8.65,ITM0000606
TXN000525,CUST00060,STR012,2022-02-04,267.29,Online,0,8.65,ITM0000607
TXN000526,CUST00060,STR026,2022-09-27,360.45,In-Store,0,7.56,ITM0000608
TXN000527,CUST00060,STR028,2022-12-17,597.41,Online,1,13.68,ITM0000609
TXN000527,CUST00060,STR028,2022-12-17,597.41,Online,1,13.68,ITM0000609
TXN000528,CUST00060,STR022,2022-02-02,598.41,Online,0,6.65,ITM0000610
TXN000529,CUST00060,STR024,2024-11-25,,In-Store,0,3.29,ITM0000611
TXN000530,CUST00060,STR020,2023-01-06,87.46,Online,0,2.36,ITM0000612
TXN000531,CUST00060,STR003,2023-02-13,646.11,In-Store,0,12.63,ITM0000613
